video_name,model,frame_rate,gpu time,f1
highway_17,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9768041237113402
highway_17,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9831304719197096
highway_17,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9914529914529914
highway_17,faster_rcnn_resnet101,1.0,1.0,1.0
highway_18,faster_rcnn_resnet101,0.05,0.05,0.1671957671957672
highway_18,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.21685058679278332
highway_18,faster_rcnn_resnet101,0.1,0.1,0.3289152424136728
highway_18,faster_rcnn_resnet101,0.2,0.2,0.6482925983706014
highway_18,faster_rcnn_resnet101,0.25,0.25,0.7749565217391305
highway_18,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8833506403599862
highway_18,faster_rcnn_resnet101,0.4,0.4,0.9194132873166524
highway_18,faster_rcnn_resnet101,0.5,0.5,0.9719529085872576
highway_18,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9789000345901073
highway_18,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9820441988950276
highway_18,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9905025038853393
highway_18,faster_rcnn_resnet101,1.0,1.0,1.0
highway_19,faster_rcnn_resnet101,0.05,0.05,0.157973174366617
highway_19,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.20310176333120883
highway_19,faster_rcnn_resnet101,0.1,0.1,0.3109794795853607
highway_19,faster_rcnn_resnet101,0.2,0.2,0.6192573945877909
highway_19,faster_rcnn_resnet101,0.25,0.25,0.7437670228367904
highway_19,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8755779739386296
highway_19,faster_rcnn_resnet101,0.4,0.4,0.9168934477705674
highway_19,faster_rcnn_resnet101,0.5,0.5,0.9751098096632503
highway_19,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9790794979079498
highway_19,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9832144355853966
highway_19,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9914172074523759
highway_19,faster_rcnn_resnet101,1.0,1.0,1.0
highway_20,faster_rcnn_resnet101,0.05,0.05,0.1593625498007968
highway_20,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.21119175837040507
highway_20,faster_rcnn_resnet101,0.1,0.1,0.3159122725151657
highway_20,faster_rcnn_resnet101,0.2,0.2,0.6135027052458244
highway_20,faster_rcnn_resnet101,0.25,0.25,0.7434210526315789
highway_20,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8835891381345927
highway_20,faster_rcnn_resnet101,0.4,0.4,0.9214536928487691
highway_20,faster_rcnn_resnet101,0.5,0.5,0.9736718382698636
highway_20,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9762632197414806
highway_20,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9851590106007068
highway_20,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9926938486919633
highway_20,faster_rcnn_resnet101,1.0,1.0,1.0
highway_21,faster_rcnn_resnet101,0.05,0.05,0.1487603305785124
highway_21,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.1891891891891892
highway_21,faster_rcnn_resnet101,0.1,0.1,0.2866766467065868
highway_21,faster_rcnn_resnet101,0.2,0.2,0.5656489979396891
highway_21,faster_rcnn_resnet101,0.25,0.25,0.7027945619335348
highway_21,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8632738321306495
highway_21,faster_rcnn_resnet101,0.4,0.4,0.9079962370649106
highway_21,faster_rcnn_resnet101,0.5,0.5,0.9723380068207655
highway_21,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9797998867283367
highway_21,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.980630459551842
highway_21,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.989177900132903
highway_21,faster_rcnn_resnet101,1.0,1.0,1.0
highway_22,faster_rcnn_resnet101,0.05,0.05,0.14291247095274978
