video_name,model,frame_rate,gpu time,f1
motorway_17,faster_rcnn_resnet101,0.5,0.5,0.9897677838367748
motorway_17,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9925844211558498
motorway_17,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9928400954653936
motorway_17,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9957144606342597
motorway_17,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_18,faster_rcnn_resnet101,0.05,0.05,0.4136178861788618
motorway_18,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.47948937495135047
motorway_18,faster_rcnn_resnet101,0.1,0.1,0.6739096814104547
motorway_18,faster_rcnn_resnet101,0.2,0.2,0.9595598137673631
motorway_18,faster_rcnn_resnet101,0.25,0.25,0.9743019331083155
motorway_18,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9834343124472735
motorway_18,faster_rcnn_resnet101,0.4,0.4,0.9856051591109746
motorway_18,faster_rcnn_resnet101,0.5,0.5,0.9912556569762982
motorway_18,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9929088888037103
motorway_18,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9936330162626572
motorway_18,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9965097994093507
motorway_18,faster_rcnn_resnet101,1.0,1.0,1.0
