video_name,model,frame_rate,gpu time,f1
park_27,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.3732327992459944
park_27,faster_rcnn_resnet101,0.1,0.1,0.5360230547550433
park_27,faster_rcnn_resnet101,0.2,0.2,0.8068833652007649
park_27,faster_rcnn_resnet101,0.25,0.25,0.8822966507177032
park_27,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9224952741020793
park_27,faster_rcnn_resnet101,0.4,0.4,0.9446564885496183
park_27,faster_rcnn_resnet101,0.5,0.5,0.9644572526416907
park_27,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9631067961165048
park_27,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9702780441035475
park_27,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9855907780979827
park_27,faster_rcnn_resnet101,1.0,1.0,1.0
park_28,faster_rcnn_resnet101,0.05,0.05,0.3658340048348107
park_28,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.488673139158576
park_28,faster_rcnn_resnet101,0.1,0.1,0.6058683584456781
park_28,faster_rcnn_resnet101,0.2,0.2,0.8729016786570744
park_28,faster_rcnn_resnet101,0.25,0.25,0.9285140562248997
park_28,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.963855421686747
park_28,faster_rcnn_resnet101,0.4,0.4,0.9654618473895582
park_28,faster_rcnn_resnet101,0.5,0.5,0.9751004016064257
park_28,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9781729991915926
park_28,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9847144006436042
park_28,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9911361804995971
park_28,faster_rcnn_resnet101,1.0,1.0,1.0
park_29,faster_rcnn_resnet101,0.05,0.05,0.44
park_29,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.5361702127659574
park_29,faster_rcnn_resnet101,0.1,0.1,0.6676056338028169
park_29,faster_rcnn_resnet101,0.2,0.2,0.8816901408450705
park_29,faster_rcnn_resnet101,0.25,0.25,0.9237288135593221
park_29,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9511854951185496
park_29,faster_rcnn_resnet101,0.4,0.4,0.9581005586592178
park_29,faster_rcnn_resnet101,0.5,0.5,0.9721448467966575
park_29,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9846582984658299
park_29,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.984700973574409
park_29,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9916434540389972
park_29,faster_rcnn_resnet101,1.0,1.0,1.0
park_30,faster_rcnn_resnet101,0.05,0.05,0.23676012461059187
park_30,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.32738095238095233
park_30,faster_rcnn_resnet101,0.1,0.1,0.48809523809523814
park_30,faster_rcnn_resnet101,0.2,0.2,0.8419497784342688
park_30,faster_rcnn_resnet101,0.25,0.25,0.9026548672566371
park_30,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9577874818049491
park_30,faster_rcnn_resnet101,0.4,0.4,0.9721815519765739
park_30,faster_rcnn_resnet101,0.5,0.5,0.9824046920821115
park_30,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.98379970544919
